"ID",Profile Name,Amount,Narration,Status,Entry Type,reference,Reference,Transaction Date
019e5748-3ac6-7554-b926-a9ea2e572e7d,Daniel Torkura,100000.00,Deposit to ₦100K for 360 Days savings plan for 23 May,success,debit,THEZKPN36NN3,THEZKPN36NN3,5/24/26
019e65e3-6b4c-7993-a3d7-7b1b961934e0,Wan Dee,30000.00,Deposit to QLOCK* savings plan,success,debit,TWI766LH9SWW-savings-debit,TWI766LH9SWW-savings-debit,5/26/26
019e6be1-9250-7bb2-9b9e-1c9f2cd5e043,Wan Dee,1000.00,Deposit to 1K for 30 days savings plan for 27 May,success,debit,TDCK0DNV20JW,TDCK0DNV20JW,5/28/26
019e756c-1a14-7bb2-9bf8-319f29fee3b2,Daniel Torkura,53260.27,Upfront interest for QLOCK*,success,credit,UPFRONT-019e756c-156d-7bb2-9bf7-ae99bb29d3bb,UPFRONT-019e756c-156d-7bb2-9bf7-ae99bb29d3bb,5/29/26
019f0b86-b3ba-7bb5-ad1f-a846fd0ff849,Innovin Anuonye,100000.00,Deposit to ₦100K for 360 Days savings plan for 27 Jun,success,debit,THO2NZFY1ZVC,THO2NZFY1ZVC,6/28/26
019f4e79-690e-7996-b95e-6782eb8ad4ab,Daniel Torkura,100000.00,Deposit to ₦100K for 360 Days savings plan for 10 Jul,success,debit,TI08YW25CYTD,TI08YW25CYTD,7/11/26
01a0a44c-ab91-7880-9166-e8506023b01e,Toy - Sauer,200000.00,Wallet top up,success,credit,TDJC4KNBDEKE,TDJC4KNBDEKE,9/15/26
019f4e79-749e-7996-b95f-60773f2fdb58,Simbilala Yinusa,2000.00,Deposit to Custom Save savings plan for 10 Jul,success,debit,TICKP2PGH4WV,TICKP2PGH4WV,7/11/26
019f4e79-7df6-7996-b960-66f7a22fdc04,vee Hii,100000.00,Deposit to ₦100K for 360 Days savings plan for 10 Jul,success,debit,TU6SNW4F308K,TU6SNW4F308K,7/11/26
019f7286-1741-7993-94a1-3fd504a013cb,Simbilala Yinusa,2000.00,Deposit to Custom Save savings plan for 17 Jul,success,debit,TGRGDMSKCK8Q,TGRGDMSKCK8Q,7/18/26
019e5146-47aa-7bbe-b754-c8923e799a0f,Daniel Torkura,25000.00,Maturity credit for QLOCK*,success,credit,MAT-019e3760-05b1-7dda-89c4-6e014bdbe1cb,MAT-019e3760-05b1-7dda-89c4-6e014bdbe1cb,5/22/26
019e5748-1ac2-7554-b924-5e133e430feb,Wan Dee,1000.00,Deposit to 1K for 30 days savings plan for 23 May,success,debit,TZD4UITR46YF,TZD4UITR46YF,5/24/26
019f442c-c7c0-7aa6-bedb-4b04e73dd56c,vee Hii,500.00,Funding for Deposit to Custom Save savings plan for 8 Jul,success,credit,T0QF4BND52YU,T0QF4BND52YU,7/9/26
019e5748-212f-7554-b924-de4bf3080749,Innovin Anuonye,500.00,Deposit to Autosave 78 savings plan for 23 May,success,debit,TNL4CUM0JAOJ,TNL4CUM0JAOJ,5/24/26
019e5748-2e2e-7554-b925-d22c7226ae27,Innovin Anuonye,100000.00,Funding for Deposit to ₦100K for 360 Days savings plan for 23 May,success,credit,TTBLT0B20UI3,TTBLT0B20UI3,5/24/26
019e66bb-24c6-7aad-ba9b-eaaa586fd7da,Wan Dee,1000.00,Funding for Deposit to 1K for 30 days savings plan for 26 May,success,credit,THQFKK65LXX7,THQFKK65LXX7,5/27/26
019e66bb-623b-7aad-ba9e-ac3997b9681b,Daniel Torkura,100000.00,Deposit to ₦100K for 360 Days savings plan for 26 May,success,debit,TZHAPTVX8O5Y,TZHAPTVX8O5Y,5/27/26
019e6be1-9784-7bb2-9b9e-8d5777b0268b,Innovin Anuonye,500.00,Deposit to Autosave 78 savings plan for 27 May,success,debit,TA22F3E6ASQB,TA22F3E6ASQB,5/28/26
019e6be1-a1dd-7bb2-9b9f-79262e037314,Innovin Anuonye,100000.00,Funding for Deposit to ₦100K for 360 Days savings plan for 27 May,success,credit,TWCREQEBEGYU,TWCREQEBEGYU,5/28/26
019e762e-3908-7bb2-9bfd-e4222f0cd47b,Wan Dee,1000.00,Funding for Deposit to 1K for 30 days savings plan for 29 May,success,credit,TRSFSHTKA5AO,TRSFSHTKA5AO,5/30/26
019f0b86-c53c-7bb5-ad21-55d30da95d17,vee Hii,100000.00,Deposit to ₦100K for 360 Days savings plan for 27 Jun,success,debit,TNDRTNI5K81T,TNDRTNI5K81T,6/28/26
019f4e79-8687-7996-b961-53f19c9ee1f8,vee Hii,500.00,Deposit to Custom Save savings plan for 10 Jul,success,debit,TV50Z9JPIMQC,TV50Z9JPIMQC,7/11/26
019f8c45-d170-7994-8900-390315e1e9c4,vee Hii,3000.00,Deposit to Custom Save savings plan for 22 Jul,success,debit,TTNKZJEEGWG6,TTNKZJEEGWG6,7/23/26
019f8c45-f85e-7994-8901-eb381c7622ba,Simbilala Yinusa,8000.00,Funding for Deposit to Custom Save savings plan for 22 Jul,success,credit,TLFJUTGZ35HJ,TLFJUTGZ35HJ,7/23/26
019f9692-6aa8-755c-9700-3bcaeb1266ee,user four,100000.00,Funding for Deposit to ₦100K for 360 Days savings plan for 24 Jul,success,credit,TAF2LXIKSBJ6,TAF2LXIKSBJ6,7/25/26
019f7286-079f-7993-94a1-03717dfc2347,Simbilala Yinusa,2000.00,Funding for Deposit to Custom Save savings plan for 17 Jul,success,credit,TGRGDMSKCK8Q,TGRGDMSKCK8Q,7/18/26
01a05f6a-7884-7889-bb47-5d506fcccffe,Simbilala Yinusa,8000.00,Deposit to Custom Save savings plan for 1 Sept,success,debit,TUS3VDTG8NNV,TUS3VDTG8NNV,9/2/26
01a0a44d-e978-7880-9167-acd779a03a27,Toy - Sauer,200000.00,Wallet top up,success,credit,TRFGS61GAELF,TRFGS61GAELF,9/15/26
019f10ad-008a-7bb5-ad4b-dd08ad208559,Innovin Anuonye,500.00,Deposit to Custom Save 87 savings plan for 28 Jun,success,debit,TX6QRQQP8EAR,TX6QRQQP8EAR,6/29/26
01a0a783-6f26-7118-9afa-eab198a4ed24,Wan Dee,100000.00,Deposit to ₦100K for 180 Days savings plan for 15 Sept,success,debit,TADL6Z1WI4RR,TADL6Z1WI4RR,9/16/26
019f10ad-0e9a-7bb5-ad4c-f7ce812adbe9,Innovin Anuonye,100000.00,Deposit to ₦100K for 360 Days savings plan for 28 Jun,success,debit,T2I1SLN5YQ9B,T2I1SLN5YQ9B,6/29/26
019dadc4-16d9-7dde-adf0-d63966d61181,Simbilala Yinusa,500.00,Funding for Deposit to Autosave savings plan for 20 Apr,failed,credit,TUTCOW2VDBEJ,TUTCOW2VDBEJ,4/21/26
019e3598-a0e2-7dd8-829e-70242d4aba18,vee Hii,7000.00,Maturity credit for QFLEX*,success,credit,MAT-019e1bcb-c839-7443-b249-e31fe7e95116,MAT-019e1bcb-c839-7443-b249-e31fe7e95116,5/17/26
019f4e79-9c32-7996-b962-000c28496699,Simbilala Yinusa,8000.00,Deposit to Custom Save savings plan for 10 Jul,success,debit,T7ALWKMA7ENX,T7ALWKMA7ENX,7/11/26
019f7286-1b08-7993-94a1-b4effae6a860,Innovin Anuonye,500.00,Deposit to Custom Save 87 savings plan for 17 Jul,success,debit,TMVMOAS27H7Y,TMVMOAS27H7Y,7/18/26
01a0a452-1d1a-7880-9169-596d98c79f60,Toy - Sauer,200000.00,Wallet top up,failed,credit,TY6Y8Y696GAY,TY6Y8Y696GAY,9/15/26
019e5166-a1e8-7bbe-b758-11fb7b1158f5,Slim Shady,100000.00,Deposit to Lock 1 savings plan,success,debit,TMMH2SJWGTR2-savings-debit,TMMH2SJWGTR2-savings-debit,5/22/26
019e5166-6ece-7bbe-b757-a715c96a3475,Slim Shady,100000.00,Deposit to Lock 1 savings plan,success,credit,TMMH2SJWGTR2,TMMH2SJWGTR2,5/22/26
019e5166-a49e-7bbe-b758-5756afadcbe9,Slim Shady,59.18,Upfront interest for Lock 1,success,credit,UPFRONT-019e5166-6dc3-7bbe-b757-7c9a0c548761,UPFRONT-019e5166-6dc3-7bbe-b757-7c9a0c548761,5/22/26
019e5748-27cb-7554-b925-5abcef17b5c1,Innovin Anuonye,500.00,Deposit to Custom Save 87 savings plan for 23 May,success,debit,TFQU1UBHS0ZZ,TFQU1UBHS0ZZ,5/24/26
019e66bb-32c3-7aad-ba9c-4492ffa9ff3e,Wan Dee,1000.00,Deposit to 1K for 30 days savings plan for 26 May,success,debit,THQFKK65LXX7,THQFKK65LXX7,5/27/26
019ea646-b5ef-7ff0-b1d1-60521d393805,Demi Ode,10000.00,Overdraft disbursement 019e83ac-a017-7aa4-895b-c53631709ab1,success,credit,ODF-019e83ac-a017-7aa4-895b-c53631709ab1,ODF-019e83ac-a017-7aa4-895b-c53631709ab1,6/8/26
019e66bb-3b78-7aad-ba9c-ce0791581e8b,Innovin Anuonye,500.00,Deposit to Autosave 78 savings plan for 26 May,success,debit,THC4LU9HQGD6,THC4LU9HQGD6,5/27/26
019e66bb-46e5-7aad-ba9d-5d6f1c06708b,Innovin Anuonye,500.00,Deposit to Custom Save 87 savings plan for 26 May,success,debit,T54E4OS4VEVT,T54E4OS4VEVT,5/27/26
019e66bb-4ea0-7aad-ba9d-d4a3ef143212,Innovin Anuonye,100000.00,Funding for Deposit to ₦100K for 360 Days savings plan for 26 May,success,credit,T9B5QAO6WIPA,T9B5QAO6WIPA,5/27/26
019e66bb-559a-7aad-ba9e-1892c5f7446e,Innovin Anuonye,100000.00,Deposit to ₦100K for 360 Days savings plan for 26 May,success,debit,T9B5QAO6WIPA,T9B5QAO6WIPA,5/27/26
019e762e-5d5c-7bb2-9c00-b7dd886a542d,Daniel Torkura,100000.00,Deposit to ₦100K for 360 Days savings plan for 29 May,success,debit,TRLIR7XVAM7P,TRLIR7XVAM7P,5/30/26
019e9514-5f76-7554-bd7d-34a3ed1fb55c,Another Demi,5500.00,Deposit to For my babe savings plan for 4 Jun,success,debit,TJCEBZNOS2S9,TJCEBZNOS2S9,6/5/26
019ea652-d4c3-7ff0-b1d6-eb6a5856b207,Demi Ode,10500.00,Overdraft repayment 019e83ac-a017-7aa4-895b-c53631709ab1,success,debit,ODR-019e83ac-a017-7aa4-895b-c53631709ab1-019ea652-d3d7-7ff0-b1d6-dfdf83a5571e,ODR-019e83ac-a017-7aa4-895b-c53631709ab1-019ea652-d3d7-7ff0-b1d6-dfdf83a5571e,6/8/26
019ea7db-0177-7447-8607-6c6a753bbbc9,vee Hii,50000.00,Wallet top up,success,credit,TFZPQ4ZUWWYI,TFZPQ4ZUWWYI,6/8/26
01a08dc3-a7ea-7331-9b64-0d2dc8719e1a,user four,150000.00,Deposit to Custom Save savings plan for 10 Sept,success,debit,TGUML2WMPLZR,TGUML2WMPLZR,9/11/26
019e3c3e-ac53-7dda-8a6a-97c880a5418f,Wan Dee,100000.00,Funding for Deposit to ₦100K for 180 Days savings plan for 18 May,success,credit,T1LSIQIGSNWE,T1LSIQIGSNWE,5/18/26
019e3c3e-c55c-7dda-8a6b-657791f176ed,Wan Dee,100000.00,Deposit to ₦100K for 180 Days savings plan for 18 May,success,debit,T1LSIQIGSNWE,T1LSIQIGSNWE,5/18/26
019e5168-f239-799c-8d37-35469ec69c35,Slim Shady,100000.00,Funding lock 2,success,debit,TM01B5CEKQZ5-savings-debit,TM01B5CEKQZ5-savings-debit,5/22/26
019e5168-aaee-799c-8d36-bdf2c16f8b3c,Slim Shady,100000.00,Funding lock 2,success,credit,TM01B5CEKQZ5,TM01B5CEKQZ5,5/22/26
019e7b54-9442-7bb2-9c2a-9ea2e5c48c50,Kiki Tob,2500.00,Deposit to Hi savings plan for 31 May,success,debit,TXTINQWFSH1J,TXTINQWFSH1J,5/31/26
019e7b54-9994-7bb2-9c2b-1728cde9e39e,Wan Dee,1000.00,Funding for Deposit to 1K for 30 days savings plan for 30 May,success,credit,TQH6MF7P6QNW,TQH6MF7P6QNW,5/31/26
019ea7db-8881-7447-8608-05224c5dd60c,vee Hii,50000.00,Wallet top up,success,credit,T1ORN0L3PF65,T1ORN0L3PF65,6/8/26
019e3c3e-cc59-7dda-8a6b-db109d9b3e80,Wan Dee,1000.00,Funding for Deposit to 1K for 30 days savings plan for 18 May,success,credit,TEC1DF89IK1S,TEC1DF89IK1S,5/18/26
019e5168-f403-799c-8d37-664cabce26fe,Slim Shady,59.18,Upfront interest for lock 2,success,credit,UPFRONT-019e5168-221a-799c-8d35-f3ac1a3fc21b,UPFRONT-019e5168-221a-799c-8d35-f3ac1a3fc21b,5/22/26
019e5748-3603-7554-b926-35e8322ce414,Innovin Anuonye,100000.00,Deposit to ₦100K for 360 Days savings plan for 23 May,success,debit,TTBLT0B20UI3,TTBLT0B20UI3,5/24/26
019e6be1-af4f-7bb2-9ba0-513517c9506e,Daniel Torkura,100000.00,Deposit to ₦100K for 360 Days savings plan for 27 May,success,debit,TE8A4FTIEEB0,TE8A4FTIEEB0,5/28/26
019e7301-230f-7bb2-9bdf-625eb2ba89bd,Innovin Anuonye,100000.00,Deposit to QLOCK 5 savings plan,success,debit,TP4QDVSP1FUD-savings-debit,TP4QDVSP1FUD-savings-debit,5/29/26
019e7300-ef25-7bb2-9bde-e0fce0d05288,Innovin Anuonye,100000.00,Deposit to QLOCK 5 savings plan,success,credit,TP4QDVSP1FUD,TP4QDVSP1FUD,5/29/26
019e4668-0a30-7dd9-a657-8cb4b0d2d6c3,Daniel Torkura,100000.00,Deposit to ₦100K for 360 Days savings plan,success,debit,TLPY02LC3R9A,TLPY02LC3R9A,5/20/26
019e3c3e-d695-7dda-8a6c-3de9131f9329,Wan Dee,1000.00,Deposit to 1K for 30 days savings plan for 18 May,success,debit,TEC1DF89IK1S,TEC1DF89IK1S,5/18/26
019f10ad-14c3-7bb5-ad4d-99696b067a4d,Daniel Torkura,100000.00,Deposit to ₦100K for 360 Days savings plan for 28 Jun,success,debit,TW40GIA5F3GB,TW40GIA5F3GB,6/29/26
019f4e79-a4c4-7996-b962-b15227056b33,user four,100000.00,Deposit to ₦100K for 360 Days savings plan for 10 Jul,success,debit,TFZHF9NSDQGL,TFZHF9NSDQGL,7/11/26
019f7286-22d7-7993-94a2-6977b9aafab3,Simbilala Yinusa,8000.00,Deposit to Custom Save savings plan for 17 Jul,success,debit,T8ALY6I6TKBW,T8ALY6I6TKBW,7/18/26
019f8c45-ee11-7994-8900-e94691dc50a3,vee Hii,500.00,Deposit to Custom Save savings plan for 22 Jul,success,debit,T9P8B9J30YH5,T9P8B9J30YH5,7/23/26
019f9692-7145-755c-9700-756d2ea42904,user four,100000.00,Deposit to ₦100K for 360 Days savings plan for 24 Jul,success,debit,TAF2LXIKSBJ6,TAF2LXIKSBJ6,7/25/26
019f9692-afa8-755c-9704-4a3aa7e1763d,Simbilala Yinusa,8000.00,Funding for Deposit to Custom Save savings plan for 24 Jul,success,credit,T683S57YDC6Y,T683S57YDC6Y,7/25/26
019f9bb8-d19e-755c-9715-d6f4cf6f02c1,Daniel Torkura,100000.00,Deposit to ₦100K for 360 Days savings plan for 25 Jul,success,debit,TTFFM5U4ONKR,TTFFM5U4ONKR,7/26/26
019e516a-a2a8-799c-8d38-0fcd8ff54d5a,Slim Shady,100000.00,Deposit to Lock 3 savings plan,success,credit,TG3PUJUO39LU,TG3PUJUO39LU,5/22/26
019e5c6e-6fe3-7554-b950-0bd8a2a34530,Wan Dee,1000.00,Funding for Deposit to 1K for 30 days savings plan for 24 May,success,credit,THN0J43RV38K,THN0J43RV38K,5/25/26
019e5c6e-95a6-7554-b951-f92c1dfd1302,Innovin Anuonye,100000.00,Funding for Deposit to ₦100K for 360 Days savings plan for 24 May,success,credit,T8V80Y9VRXWR,T8V80Y9VRXWR,5/25/26
019e697a-a439-7ff8-9c2c-c26f5d257fec,Wan Dee,700000.00,Deposit to QLOCK* savings plan,success,debit,TIZKPQSSUKA3-savings-debit,TIZKPQSSUKA3-savings-debit,5/27/26
019e697a-6cdb-7ff8-9c2c-6e2295c088f3,Wan Dee,700000.00,Deposit to QLOCK* savings plan,success,credit,TIZKPQSSUKA3,TIZKPQSSUKA3,5/27/26
019e697a-a82a-7ff8-9c2c-fffc7a847110,Wan Dee,828.49,Upfront interest for QLOCK*,success,credit,UPFRONT-019e697a-6bbd-7ff8-9c2c-48aafe0f890a,UPFRONT-019e697a-6bbd-7ff8-9c2c-48aafe0f890a,5/27/26
019e406b-94f3-7dda-8b05-2f3024a6ecae,Innovin Anuonye,500.00,Deposit to Custom Save 87 savings plan,success,debit,T5DZ1SE92FUT,T5DZ1SE92FUT,5/19/26
019e468b-679c-7dd9-a65b-6fcd23200e71,Daniel Torkura,100000.00,Deposit to ₦100K for 360 Days savings plan for 20 May,success,debit,TMP3GVXGLJ6R,TMP3GVXGLJ6R,5/20/26
019e697e-22e7-7ff8-9c2f-46fdfeb484df,Wan Dee,8000000.00,Deposit to QLOCK* savings plan,success,credit,TQZNPQC6ICLS,TQZNPQC6ICLS,5/27/26
019e7b54-abca-7bb2-9c2c-275f0efaee8b,Innovin Anuonye,500.00,Deposit to Autosave 78 savings plan for 30 May,success,debit,TKLGZPADX000,TKLGZPADX000,5/31/26
019e7b54-afcc-7bb2-9c2c-97178f3a26c6,Innovin Anuonye,500.00,Deposit to Custom Save 87 savings plan for 30 May,success,debit,TOVYD72054HP,TOVYD72054HP,5/31/26
019e7b54-b39e-7bb2-9c2d-0b0fecfe333d,Innovin Anuonye,100000.00,Funding for Deposit to ₦100K for 360 Days savings plan for 30 May,success,credit,T265IBQT4I9F,T265IBQT4I9F,5/31/26
019e9514-6ca2-7554-bd7e-2b89ca82f273,Wan Dee,1000.00,Funding for Deposit to 1K for 30 days savings plan for 4 Jun,success,credit,TVO4Z3TAX52C,TVO4Z3TAX52C,6/5/26
019ea691-de42-7ccb-958f-c18d39ab354f,vee Hii,220000.00,Overdraft disbursement 019ea662-6040-7ff0-b1dc-8ebe2e9672ba,success,credit,ODF-019ea662-6040-7ff0-b1dc-8ebe2e9672ba,ODF-019ea662-6040-7ff0-b1dc-8ebe2e9672ba,6/8/26
019e5c6e-79fb-7554-b950-721430f07b98,Wan Dee,1000.00,Deposit to 1K for 30 days savings plan for 24 May,success,debit,THN0J43RV38K,THN0J43RV38K,5/25/26
019e5c6e-8c47-7554-b951-7405db586ae3,Innovin Anuonye,500.00,Deposit to Custom Save 87 savings plan for 24 May,success,debit,THH1596DYMFY,THH1596DYMFY,5/25/26
019e5c6e-a679-7554-b952-7e5ab16cc67a,Innovin Anuonye,100000.00,Deposit to ₦100K for 360 Days savings plan for 24 May,success,debit,T8V80Y9VRXWR,T8V80Y9VRXWR,5/25/26
019e7107-dcd0-7bb2-9bc8-f3a8bf56562d,Another Demi,5500.00,Deposit to For my babe savings plan for 28 May,success,debit,TF9UHLRTL00T,TF9UHLRTL00T,5/29/26
019e7107-e4b8-7bb2-9bc9-6e9b1e2bf0d9,Another Demi,2500.00,Deposit to Big funds savings plan for 28 May,success,debit,TUYCMRTYZST6,TUYCMRTYZST6,5/29/26
019e762e-43b0-7bb2-9bfe-6ba3ab4472e9,Wan Dee,1000.00,Deposit to 1K for 30 days savings plan for 29 May,success,debit,TRSFSHTKA5AO,TRSFSHTKA5AO,5/30/26
019eeca0-858f-7bb0-afe7-86b315169002,Innovin Anuonye,100000.00,Funding for Deposit to ₦100K for 360 Days savings plan for 21 Jun,success,credit,T6E69KA7P1OS,T6E69KA7P1OS,6/22/26
01998fe6-4147-7ff7-aa5c-2c164076e1ed,Profile,5000.00,Wallet funding via Paystack,success,credit,T3HJT8DR4DCN,T3HJT8DR4DCN,9/28/25
01999139-6450-7665-b747-e045237cb842,Profile,1500.00,Wallet top up,success,credit,T3PZMSUEA45J,T3PZMSUEA45J,9/28/25
01999ce1-3e2b-766f-87ce-79d155c41612,Dem Ode,234.00,Wallet top up,failed,credit,TTBREUV9FV70,TTBREUV9FV70,9/30/25
019e4cfb-8ab6-7dd9-a76c-8924629cac52,Innovin Anuonye,500.00,Deposit to Custom Save 87 savings plan for 21 May,success,debit,T9HKK5BJF91K,T9HKK5BJF91K,5/22/26
019e4cfb-9a14-7dd9-a76d-190b1bef76ed,Innovin Anuonye,100000.00,Funding for Deposit to ₦100K for 360 Days savings plan for 21 May,success,credit,T9E8NHOFIPG4,T9E8NHOFIPG4,5/22/26
019e4f07-067f-7dd9-a7bc-d9767287ff23,Simbilala Yinusa,2000.00,Deposit to Custom Save savings plan,success,debit,TDSODIAHDW9T-savings-debit,TDSODIAHDW9T-savings-debit,5/22/26
019e516a-daf0-799c-8d38-541aa0c9f297,Slim Shady,100000.00,Deposit to Lock 3 savings plan,success,debit,TG3PUJUO39LU-savings-debit,TG3PUJUO39LU-savings-debit,5/22/26
019e97f0-3485-7554-bd9f-b1321b346e11,vee Hii,50000.00,Wallet top up,success,credit,TGN6AHHVQX4E,TGN6AHHVQX4E,6/5/26
019e4f40-3057-7443-b8ea-ba48f6db4bb4,Demi Ode,10000.00,Deposit to QLOCK* savings plan,success,credit,T16H412JOTFD,T16H412JOTFD,5/22/26
019e5173-1750-799c-8d3a-d7956d01e997,Demi Ode,6000.00,Deposit to QFLEX* savings plan,success,debit,TRSE8ZFI5S48,TRSE8ZFI5S48,5/22/26
019e5173-ea7b-799c-8d3b-a706b95b9525,Demi Ode,1000.00,Withdrawal from QFLEX*,success,credit,TYVYRN1Q43XU,TYVYRN1Q43XU,5/22/26
019e5174-7fef-799c-8d3c-3a85f261fe48,Demi Ode,5000.00,Premature liquidation of QFLEX*,success,credit,TNGFDZK6U9FF,TNGFDZK6U9FF,5/22/26
019e5c6e-8204-7554-b950-ebdade0d483c,Innovin Anuonye,500.00,Deposit to Autosave 78 savings plan for 24 May,success,debit,TMDLSVL4ZPE3,TMDLSVL4ZPE3,5/25/26
019e5c6e-aee9-7554-b952-f326ff23375d,Daniel Torkura,100000.00,Deposit to ₦100K for 360 Days savings plan for 24 May,success,debit,TO386UPHSOMS,TO386UPHSOMS,5/25/26
019e697e-5894-7ff8-9c2f-a7c7216ee5ad,Wan Dee,8000000.00,Deposit to QLOCK* savings plan,success,debit,TQZNPQC6ICLS-savings-debit,TQZNPQC6ICLS-savings-debit,5/27/26
019e5221-b6f5-7aa5-aa99-ae44d7530246,Wan Dee,1000.00,Funding for Deposit to 1K for 30 days savings plan for 22 May,success,credit,TMAOISVT2Q85,TMAOISVT2Q85,5/23/26
019e406a-470f-7dda-8afc-75e8cd9541bf,Innovin Anuonye,500.00,Deposit to Autosave 78 savings plan,success,debit,TPEYALI0XNNF,TPEYALI0XNNF,5/19/26
019e42ae-9f12-7dda-8b52-19f7d7c0afcc,Wan Dee,1000.00,Funding for Deposit to 1K for 30 days savings plan for 19 May,success,credit,TAAKD7RYWJWX,TAAKD7RYWJWX,5/20/26
019e6194-ca53-7889-bfc1-476cb9457d81,Wan Dee,1000.00,Funding for Deposit to 1K for 30 days savings plan for 25 May,success,credit,T4IAOXZ67IDR,T4IAOXZ67IDR,5/26/26
019e3760-06a2-7dda-89c4-9e6d5c95a348,Daniel Torkura,25000.00,Deposit to QLOCK* savings plan,success,debit,T3RRZPCN11QG,T3RRZPCN11QG,5/17/26
019e3760-0969-7dda-89c4-e9544e2ad8dd,Daniel Torkura,73.97,Upfront interest for QLOCK*,success,credit,UPFRONT-019e3760-05b1-7dda-89c4-6e014bdbe1cb,UPFRONT-019e3760-05b1-7dda-89c4-6e014bdbe1cb,5/17/26
019e42ae-a81a-7dda-8b52-95efdd55930f,Wan Dee,1000.00,Deposit to 1K for 30 days savings plan for 19 May,success,debit,TAAKD7RYWJWX,TAAKD7RYWJWX,5/20/26
019e7107-eb59-7bb2-9bc9-e55fd7c61873,Wan Dee,1000.00,Funding for Deposit to 1K for 30 days savings plan for 28 May,success,credit,TI62DL4P0JMY,TI62DL4P0JMY,5/29/26
019e44b1-65c6-7dda-8ba0-b3a8617e0b5e,Innovin Anuonye,100000.00,Deposit to ₦100K for 360 Days savings plan,success,debit,TES1NIDHT0ZZ-savings-debit,TES1NIDHT0ZZ-savings-debit,5/20/26
019f754f-f1d8-7993-94b8-c0c20df85c09,vee Hii,350000.00,Maturity credit for QLOCK*,success,credit,MAT-019edac2-7b55-7775-a605-3fe750d20bdb,MAT-019edac2-7b55-7775-a605-3fe750d20bdb,7/18/26
019e4cfb-590e-7dd9-a76a-255b743ac402,Another Demi,5500.00,Deposit to For my babe savings plan for 21 May,success,debit,T38BJO4FHA9G,T38BJO4FHA9G,5/22/26
019e4f40-663d-7443-b8eb-041ecbcc49ab,Demi Ode,10000.00,Deposit to QLOCK* savings plan,success,debit,T16H412JOTFD-savings-debit,T16H412JOTFD-savings-debit,5/22/26
019e5221-c669-7aa5-aa9a-1c1b9a5958ca,Wan Dee,1000.00,Deposit to 1K for 30 days savings plan for 22 May,success,debit,TMAOISVT2Q85,TMAOISVT2Q85,5/23/26
019e6194-dc97-7889-bfc1-d2f0e7976641,Wan Dee,1000.00,Deposit to 1K for 30 days savings plan for 25 May,success,debit,T4IAOXZ67IDR,T4IAOXZ67IDR,5/26/26
019e7107-f44b-7bb2-9bca-4b827accb8af,Wan Dee,1000.00,Deposit to 1K for 30 days savings plan for 28 May,success,debit,TI62DL4P0JMY,TI62DL4P0JMY,5/29/26
019e7107-fa0c-7bb2-9bca-c0772889d50a,Innovin Anuonye,500.00,Deposit to Autosave 78 savings plan for 28 May,success,debit,TXJO9HGQW5G0,TXJO9HGQW5G0,5/29/26
019e9a3a-beb7-7554-bdc2-e5247457f067,Wan Dee,1000.00,Funding for Deposit to 1K for 30 days savings plan for 5 Jun,success,credit,TONEGMSHIVMN,TONEGMSHIVMN,6/6/26
019e4cfb-6384-7dd9-a76a-acab9a272645,Another Demi,2500.00,Deposit to Big funds savings plan for 21 May,success,debit,TX64JPJGA6AE,TX64JPJGA6AE,5/22/26
019e4cfb-6c25-7dd9-a76b-2e0c13b87257,Wan Dee,1000.00,Funding for Deposit to 1K for 30 days savings plan for 21 May,success,credit,T2F39B9C7160,T2F39B9C7160,5/22/26
019e4cfb-73e3-7dd9-a76b-7d19d37f751d,Wan Dee,1000.00,Deposit to 1K for 30 days savings plan for 21 May,success,debit,T2F39B9C7160,T2F39B9C7160,5/22/26
019e4f57-b2df-7443-b8f0-b3f7f6d00a4c,Caesar sage,1232.37,Maturity credit for test-caes,success,credit,MAT-0197ccf4-caef-7ff2-a9dc-553dc469a2dc,MAT-0197ccf4-caef-7ff2-a9dc-553dc469a2dc,5/22/26
019e4f58-5180-7443-b8f7-c84613e2b23a,Friesen - Keeling,10123.29,Maturity credit for Test 20th may main regular,success,credit,MAT-019713b8-4d33-7668-a023-73e9f0f6da5f,MAT-019713b8-4d33-7668-a023-73e9f0f6da5f,5/22/26
019e4f58-65a1-7443-b8f8-b65be6433a3d,Friesen - Keeling,50616.44,Maturity credit for Kaccount,success,credit,MAT-01972044-a797-7bb7-993c-21da5c33dc81,MAT-01972044-a797-7bb7-993c-21da5c33dc81,5/22/26
019e4f58-7f81-7443-b8fa-0280ee16f731,Friesen - Keeling,50616.44,Maturity credit for Kaccount,success,credit,MAT-0197204a-ff51-7338-a3c3-32f3b957bc4a,MAT-0197204a-ff51-7338-a3c3-32f3b957bc4a,5/22/26
019e4f58-9ab3-7443-b8fb-1420ba8dce53,Friesen - Keeling,2531.85,Maturity credit for First,success,credit,MAT-0197217f-9dbd-7ccd-98c4-8750c71674c7,MAT-0197217f-9dbd-7ccd-98c4-8750c71674c7,5/22/26
019e4f58-b18d-7443-b8fc-440f675969b0,Friesen - Keeling,10000.00,Maturity credit for test,success,credit,MAT-01973b04-ea35-7667-a962-ca39f6999fd0,MAT-01973b04-ea35-7667-a962-ca39f6999fd0,5/22/26
